account_id,month_in_areas,total_arrears_amount,ptp_broken,ptp_kept,call_successful,call_unsuccessful,score,score %,score_id,behavior
298337,0,0.0,0,0,1,0,210.0,40.0,1.0,Confident
298340,0,0.0,1,0,1,2,210.0,40.0,1.0,Confident
298377,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
298464,0,49.4,2,0,2,6,210.0,40.0,1.0,Confident
298474,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
298494,0,46.44,0,0,0,4,210.0,40.0,1.0,Confident
298618,0,702.11,0,1,0,13,210.0,40.0,1.0,Confident
298672,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
298733,0,234.76,2,0,2,0,210.0,40.0,1.0,Confident
298750,0,1269.27,0,0,0,11,210.0,40.0,1.0,Confident
298868,0,0.29,0,0,1,1,210.0,40.0,1.0,Confident
298909,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
298917,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
298988,0,0.0,1,0,1,3,210.0,40.0,1.0,Confident
299002,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
299028,1,1124.53,0,0,0,9,210.0,40.0,1.0,Confident
299060,1,824.48,0,0,0,9,210.0,40.0,1.0,Confident
299061,0,0.0,1,0,1,4,210.0,40.0,1.0,Confident
299209,1,1008.73,0,0,3,6,210.0,40.0,1.0,Confident
299246,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
299254,0,149.44,0,0,0,4,210.0,40.0,1.0,Confident
299289,0,929.88,0,0,0,3,210.0,40.0,1.0,Confident
299293,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
299366,0,142.53,0,0,0,3,210.0,40.0,1.0,Confident
299377,1,1911.5,0,0,0,9,210.0,40.0,1.0,Confident
299444,0,30.02,0,0,0,1,210.0,40.0,1.0,Confident
299536,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
299540,0,27.15,2,0,2,10,210.0,40.0,1.0,Confident
299556,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
299582,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
299702,0,0.0,0,1,1,2,210.0,40.0,1.0,Confident
299705,0,496.92,0,0,0,3,210.0,40.0,1.0,Confident
299718,0,431.21,1,0,1,6,210.0,40.0,1.0,Confident
299720,0,921.18,1,1,2,6,210.0,40.0,1.0,Confident
299730,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
299777,2,2625.14,2,0,2,10,210.0,40.0,1.0,Confident
299810,0,400.25,5,0,7,3,220.0,40.0,1.0,Confident
299825,0,0.0,1,1,2,7,210.0,40.0,1.0,Confident
299852,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
299853,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
299933,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
300118,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
300120,0,163.59,2,0,4,8,210.0,40.0,1.0,Confident
300159,1,1546.46,2,0,3,8,210.0,40.0,1.0,Confident
300161,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
300189,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
300273,0,0.0,0,0,0,11,210.0,40.0,1.0,Confident
300293,0,0.0,1,1,3,2,210.0,40.0,1.0,Confident
300298,1,915.48,1,0,1,6,210.0,40.0,1.0,Confident
300337,0,272.37,0,0,1,7,210.0,40.0,1.0,Confident
300346,1,623.75,0,0,0,10,210.0,40.0,1.0,Confident
300398,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
300411,1,2887.33,0,0,1,6,210.0,40.0,1.0,Confident
300500,22,9640.08,0,0,0,4,195.0,25.0,3.0,Non Confident
300524,0,340.67,0,0,0,2,210.0,40.0,1.0,Confident
300601,1,407.16,0,0,0,4,210.0,40.0,1.0,Confident
300657,0,176.86,4,0,7,3,220.0,40.0,1.0,Confident
300658,0,0.0,1,1,2,3,210.0,40.0,1.0,Confident
300662,0,1392.5,0,0,0,4,210.0,40.0,1.0,Confident
300673,0,1.16,0,0,0,2,210.0,40.0,1.0,Confident
300727,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
300783,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
300792,1,493.72,4,0,4,3,210.0,40.0,1.0,Confident
300889,0,0.11,0,1,1,11,210.0,40.0,1.0,Confident
300909,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
300925,0,0.0,3,0,3,0,210.0,40.0,1.0,Confident
300954,0,782.65,0,0,0,5,210.0,40.0,1.0,Confident
301002,9,7244.01,0,0,0,1,195.0,25.0,3.0,Non Confident
301189,1,2136.74,1,0,1,11,210.0,40.0,1.0,Confident
301212,2,971.61,1,0,2,12,210.0,40.0,1.0,Confident
301244,0,0.43,1,0,1,0,210.0,40.0,1.0,Confident
301263,2,2373.85,1,1,1,5,210.0,40.0,1.0,Confident
301283,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
301327,0,305.79,0,0,0,4,210.0,40.0,1.0,Confident
301338,1,1611.99,0,0,0,17,210.0,40.0,1.0,Confident
301353,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
301369,0,965.29,0,0,1,3,210.0,40.0,1.0,Confident
301386,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
301413,0,103.0,0,0,0,1,210.0,40.0,1.0,Confident
301431,0,0.0,0,0,1,1,210.0,40.0,1.0,Confident
301443,0,854.73,2,1,3,1,210.0,40.0,1.0,Confident
301449,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
301501,0,794.52,0,0,2,15,210.0,40.0,1.0,Confident
301512,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
301565,1,2130.0,0,0,0,8,210.0,40.0,1.0,Confident
301615,1,411.38,0,0,0,6,210.0,40.0,1.0,Confident
301624,0,0.0,3,1,5,1,220.0,40.0,1.0,Confident
301627,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
301729,0,1343.97,3,0,3,2,210.0,40.0,1.0,Confident
301757,0,0.0,0,0,0,7,210.0,40.0,1.0,Confident
301784,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
301857,0,247.53,2,1,4,0,210.0,40.0,1.0,Confident
301907,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
301954,6,8783.01,0,0,0,4,195.0,25.0,3.0,Non Confident
302023,0,0.0,1,1,2,2,210.0,40.0,1.0,Confident
302026,0,0.0,2,0,2,3,210.0,40.0,1.0,Confident
302037,0,2.16,0,0,0,2,210.0,40.0,1.0,Confident
302042,5,13370.26,0,0,1,3,205.0,35.0,2.0,Potential Confident
302085,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
302089,2,1132.3,0,0,0,13,210.0,40.0,1.0,Confident
302110,1,676.86,0,0,2,10,210.0,40.0,1.0,Confident
302115,0,1.43,0,0,0,9,210.0,40.0,1.0,Confident
302220,1,378.9,3,0,3,3,210.0,40.0,1.0,Confident
302236,0,105.81,0,0,0,4,210.0,40.0,1.0,Confident
302355,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
302380,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
302412,0,57.24,0,0,0,15,210.0,40.0,1.0,Confident
302425,8,7113.15,0,0,1,0,195.0,25.0,3.0,Non Confident
302432,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
302467,0,0.87,0,0,0,1,210.0,40.0,1.0,Confident
302535,1,653.63,0,0,1,13,210.0,40.0,1.0,Confident
302561,0,59.65,3,0,3,2,210.0,40.0,1.0,Confident
302567,0,647.42,1,0,1,10,210.0,40.0,1.0,Confident
302599,1,1055.05,1,0,1,11,210.0,40.0,1.0,Confident
302621,0,1267.46,1,1,2,0,210.0,40.0,1.0,Confident
302668,0,925.3,1,0,1,1,210.0,40.0,1.0,Confident
302686,0,454.45,1,0,1,0,210.0,40.0,1.0,Confident
302705,2,3495.05,1,1,2,19,210.0,40.0,1.0,Confident
302729,0,211.19,0,0,0,12,210.0,40.0,1.0,Confident
302732,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
302740,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
302748,0,515.66,0,0,1,12,210.0,40.0,1.0,Confident
302773,2,694.69,0,0,1,7,210.0,40.0,1.0,Confident
302775,8,9288.5,0,0,0,3,195.0,25.0,3.0,Non Confident
302950,0,0.0,2,1,3,6,210.0,40.0,1.0,Confident
302969,1,375.32,0,0,0,4,210.0,40.0,1.0,Confident
302979,0,1.64,0,0,0,5,210.0,40.0,1.0,Confident
303047,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
303052,0,346.27,2,0,2,1,210.0,40.0,1.0,Confident
303098,0,548.66,0,0,0,8,210.0,40.0,1.0,Confident
303118,0,436.0,0,0,0,6,210.0,40.0,1.0,Confident
303123,0,0.56,0,0,1,0,210.0,40.0,1.0,Confident
303131,0,939.44,0,0,0,3,210.0,40.0,1.0,Confident
303238,6,8441.17,0,0,1,1,195.0,25.0,3.0,Non Confident
303258,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
303264,0,596.48,0,0,1,1,210.0,40.0,1.0,Confident
303298,0,0.0,0,0,0,6,210.0,40.0,1.0,Confident
303330,0,0.02,0,0,0,4,210.0,40.0,1.0,Confident
303340,0,0.0,0,1,1,6,210.0,40.0,1.0,Confident
303363,0,327.0,0,0,0,6,210.0,40.0,1.0,Confident
303403,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
303468,0,255.97,5,0,5,11,220.0,40.0,1.0,Confident
303481,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
303505,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
303506,2,5246.86,0,0,1,8,210.0,40.0,1.0,Confident
303519,0,8.28,3,0,3,9,210.0,40.0,1.0,Confident
303530,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
303566,1,2356.27,4,0,5,4,220.0,40.0,1.0,Confident
303614,4,1200.7,0,0,1,1,205.0,35.0,2.0,Potential Confident
303651,0,153.23,0,0,0,1,210.0,40.0,1.0,Confident
303661,0,299.66,7,1,12,9,220.0,40.0,1.0,Confident
303669,0,83.54,5,0,5,11,220.0,40.0,1.0,Confident
303678,0,311.59,0,0,0,2,210.0,40.0,1.0,Confident
303699,0,593.27,0,0,0,10,210.0,40.0,1.0,Confident
303835,0,68.09,1,0,1,1,210.0,40.0,1.0,Confident
303905,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
303958,0,173.19,1,0,1,4,210.0,40.0,1.0,Confident
303962,1,591.91,0,0,1,8,210.0,40.0,1.0,Confident
304004,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
304052,1,711.72,0,0,0,3,210.0,40.0,1.0,Confident
304164,0,0.0,0,0,1,3,210.0,40.0,1.0,Confident
304183,0,2241.23,0,0,0,10,210.0,40.0,1.0,Confident
304225,1,1969.8,1,1,2,5,210.0,40.0,1.0,Confident
304262,1,868.68,2,0,4,3,210.0,40.0,1.0,Confident
304275,0,0.0,3,0,3,3,210.0,40.0,1.0,Confident
304298,0,0.0,1,0,1,2,210.0,40.0,1.0,Confident
304305,1,676.94,0,0,2,2,210.0,40.0,1.0,Confident
304330,0,485.31,0,0,1,21,210.0,40.0,1.0,Confident
304341,0,125.71,0,0,0,4,210.0,40.0,1.0,Confident
304358,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
304379,0,0.48,0,0,0,3,210.0,40.0,1.0,Confident
304450,0,2.09,0,0,0,9,210.0,40.0,1.0,Confident
304463,0,13.0,0,0,0,1,210.0,40.0,1.0,Confident
304570,1,833.92,1,0,2,8,210.0,40.0,1.0,Confident
304615,1,171.17,2,0,3,6,210.0,40.0,1.0,Confident
304668,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
304760,0,0.0,1,0,1,5,210.0,40.0,1.0,Confident
304771,0,0.82,3,0,3,6,210.0,40.0,1.0,Confident
304782,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
304795,0,0.0,0,0,0,14,210.0,40.0,1.0,Confident
304817,2,1516.15,0,0,0,10,210.0,40.0,1.0,Confident
304822,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
304829,1,460.98,3,2,3,3,220.0,40.0,1.0,Confident
304845,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
304873,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
304895,1,600.24,1,0,1,8,210.0,40.0,1.0,Confident
304906,1,1138.15,0,0,1,11,210.0,40.0,1.0,Confident
304976,0,531.47,0,0,0,3,210.0,40.0,1.0,Confident
305003,0,0.0,2,0,2,1,210.0,40.0,1.0,Confident
305022,3,30190.99,0,0,4,1,205.0,35.0,2.0,Potential Confident
305052,0,1192.51,0,1,1,0,210.0,40.0,1.0,Confident
305066,0,0.0,0,1,1,4,210.0,40.0,1.0,Confident
305087,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
305140,0,195.08,1,0,1,20,210.0,40.0,1.0,Confident
305223,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
305262,0,2.34,0,1,1,1,210.0,40.0,1.0,Confident
305268,1,389.86,0,0,1,11,210.0,40.0,1.0,Confident
305304,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
305308,0,0.0,0,0,1,8,210.0,40.0,1.0,Confident
305345,0,1466.4,0,0,0,1,210.0,40.0,1.0,Confident
305356,1,1372.04,2,1,3,15,210.0,40.0,1.0,Confident
305387,0,0.0,0,1,1,3,210.0,40.0,1.0,Confident
305392,0,0.0,0,0,0,9,210.0,40.0,1.0,Confident
305403,0,3.53,1,0,2,3,210.0,40.0,1.0,Confident
305415,0,0.99,0,0,0,1,210.0,40.0,1.0,Confident
305426,5,591.59,0,0,1,0,205.0,35.0,2.0,Potential Confident
305455,0,1.0,0,0,1,0,210.0,40.0,1.0,Confident
305507,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
305522,0,1297.85,0,0,0,5,210.0,40.0,1.0,Confident
305527,0,0.47,0,0,0,2,210.0,40.0,1.0,Confident
305568,0,199.08,2,2,5,2,230.0,40.0,1.0,Confident
305606,0,0.47,0,0,0,1,210.0,40.0,1.0,Confident
305637,16,21669.48,0,0,1,0,195.0,25.0,3.0,Non Confident
305672,0,808.76,0,0,0,4,210.0,40.0,1.0,Confident
305702,0,26.67,0,0,0,2,210.0,40.0,1.0,Confident
305717,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
305719,0,0.0,0,0,1,0,210.0,40.0,1.0,Confident
305752,0,0.0,0,0,0,7,210.0,40.0,1.0,Confident
305772,0,0.72,0,0,0,3,210.0,40.0,1.0,Confident
305825,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
305840,2,3487.95,1,0,2,6,210.0,40.0,1.0,Confident
305852,0,0.0,1,0,2,5,210.0,40.0,1.0,Confident
305854,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
305897,0,0.0,0,1,0,1,210.0,40.0,1.0,Confident
305932,0,2275.66,0,0,0,4,210.0,40.0,1.0,Confident
305981,0,0.0,0,0,1,1,210.0,40.0,1.0,Confident
305985,0,0.0,3,2,5,5,230.0,40.0,1.0,Confident
306019,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
306026,1,805.1,0,0,1,12,210.0,40.0,1.0,Confident
306044,0,101.0,0,0,0,3,210.0,40.0,1.0,Confident
306047,6,4352.23,2,0,3,5,195.0,25.0,3.0,Non Confident
306095,19,13553.69,0,0,0,1,195.0,25.0,3.0,Non Confident
306127,1,210.38,0,0,0,6,210.0,40.0,1.0,Confident
306143,4,14018.57,1,0,1,7,205.0,35.0,2.0,Potential Confident
306189,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
306197,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
306230,0,0.0,0,0,0,6,210.0,40.0,1.0,Confident
306255,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
306259,0,312.89,0,0,0,4,210.0,40.0,1.0,Confident
306315,0,376.98,1,0,1,1,210.0,40.0,1.0,Confident
306341,0,146.0,0,1,1,0,210.0,40.0,1.0,Confident
306360,0,0.0,0,0,2,0,210.0,40.0,1.0,Confident
306367,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
306396,1,681.34,0,0,0,12,210.0,40.0,1.0,Confident
306398,0,335.76,0,0,1,15,210.0,40.0,1.0,Confident
306458,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
306508,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
306596,1,538.47,0,1,2,9,210.0,40.0,1.0,Confident
306605,0,0.0,0,0,1,0,210.0,40.0,1.0,Confident
306684,0,669.83,7,0,6,9,215.0,40.0,1.0,Confident
306691,0,214.2,0,0,0,11,210.0,40.0,1.0,Confident
306723,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
306763,0,513.03,3,0,3,10,210.0,40.0,1.0,Confident
306765,0,586.26,0,1,2,0,210.0,40.0,1.0,Confident
306769,0,-434.6,0,0,1,0,210.0,40.0,1.0,Confident
306823,0,0.0,1,0,1,4,210.0,40.0,1.0,Confident
306832,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
306870,0,3.67,1,0,1,3,210.0,40.0,1.0,Confident
306956,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
306959,1,608.2,4,0,5,2,220.0,40.0,1.0,Confident
307061,1,115.0,0,0,1,3,210.0,40.0,1.0,Confident
307083,6,12395.08,0,0,0,1,195.0,25.0,3.0,Non Confident
307087,1,459.34,4,0,7,0,220.0,40.0,1.0,Confident
307099,0,1406.67,6,1,7,6,215.0,40.0,1.0,Confident
307107,0,451.0,0,0,0,2,210.0,40.0,1.0,Confident
307133,4,2289.75,2,0,5,4,215.0,40.0,1.0,Confident
307142,0,337.85,0,0,0,5,210.0,40.0,1.0,Confident
307153,0,0.0,0,0,1,2,210.0,40.0,1.0,Confident
307176,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
307191,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
307197,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
307222,1,917.0,0,0,0,8,210.0,40.0,1.0,Confident
307245,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
307296,0,429.68,0,0,0,5,210.0,40.0,1.0,Confident
307304,0,295.88,1,1,2,0,210.0,40.0,1.0,Confident
307365,0,66.16,0,0,0,5,210.0,40.0,1.0,Confident
307460,0,38.03,1,0,1,9,210.0,40.0,1.0,Confident
307479,0,774.26,0,0,0,11,210.0,40.0,1.0,Confident
307538,1,553.5,1,0,1,2,210.0,40.0,1.0,Confident
307549,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
307556,1,1409.47,1,1,3,10,210.0,40.0,1.0,Confident
307579,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
307595,0,432.36,1,1,2,7,210.0,40.0,1.0,Confident
307612,2,4712.63,6,0,14,1,220.0,40.0,1.0,Confident
307631,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
307691,1,500.86,0,0,0,4,210.0,40.0,1.0,Confident
307741,0,938.33,0,0,0,4,210.0,40.0,1.0,Confident
307742,2,730.52,3,0,3,4,210.0,40.0,1.0,Confident
307760,1,1752.72,0,0,2,6,210.0,40.0,1.0,Confident
307769,0,0.0,2,0,2,2,210.0,40.0,1.0,Confident
307789,0,0.34,0,0,1,0,210.0,40.0,1.0,Confident
307804,0,298.63,3,0,3,1,210.0,40.0,1.0,Confident
307837,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
307880,0,1823.67,0,0,1,8,210.0,40.0,1.0,Confident
307883,0,132.42,0,0,0,3,210.0,40.0,1.0,Confident
307951,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
307973,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
308016,0,1101.91,0,0,0,2,210.0,40.0,1.0,Confident
308028,0,71.23,0,0,1,5,210.0,40.0,1.0,Confident
308040,0,21.0,0,0,0,2,210.0,40.0,1.0,Confident
308046,0,2.2,1,0,1,9,210.0,40.0,1.0,Confident
308082,0,0.0,0,0,0,13,210.0,40.0,1.0,Confident
308192,0,750.01,1,0,1,4,210.0,40.0,1.0,Confident
308199,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
308209,0,70.92,7,0,7,3,215.0,40.0,1.0,Confident
308255,3,292.12,0,0,1,0,205.0,35.0,2.0,Potential Confident
308295,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
308301,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
308309,0,0.0,0,0,0,10,210.0,40.0,1.0,Confident
308312,0,11.29,0,0,0,3,210.0,40.0,1.0,Confident
308333,0,0.0,0,1,1,3,210.0,40.0,1.0,Confident
308415,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
308462,0,1931.26,1,0,1,13,210.0,40.0,1.0,Confident
308532,2,925.03,0,0,0,9,210.0,40.0,1.0,Confident
308587,0,26.87,1,0,1,1,210.0,40.0,1.0,Confident
308590,0,116.0,0,0,0,1,210.0,40.0,1.0,Confident
308627,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
308629,0,32.73,1,0,1,4,210.0,40.0,1.0,Confident
308687,0,0.0,1,0,1,4,210.0,40.0,1.0,Confident
308737,1,2242.96,6,0,7,10,215.0,40.0,1.0,Confident
308754,0,0.0,1,0,1,5,210.0,40.0,1.0,Confident
308782,0,1.79,1,0,1,3,210.0,40.0,1.0,Confident
308889,0,92.38,0,0,0,2,210.0,40.0,1.0,Confident
308937,0,384.97,0,0,0,5,210.0,40.0,1.0,Confident
308942,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
308998,0,0.0,1,1,2,5,210.0,40.0,1.0,Confident
309002,1,3401.75,3,0,7,6,220.0,40.0,1.0,Confident
309015,0,207.08,0,0,0,1,210.0,40.0,1.0,Confident
309050,0,286.3,1,1,2,4,210.0,40.0,1.0,Confident
309055,0,0.0,1,1,2,2,210.0,40.0,1.0,Confident
309187,0,993.33,3,1,4,3,210.0,40.0,1.0,Confident
309194,16,13346.92,0,0,1,2,195.0,25.0,3.0,Non Confident
309248,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
309259,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
309271,1,2090.08,1,0,1,5,210.0,40.0,1.0,Confident
309281,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
309301,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
309319,0,0.07,0,0,0,1,210.0,40.0,1.0,Confident
309320,0,1033.46,0,0,0,5,210.0,40.0,1.0,Confident
309338,1,2932.91,0,0,0,12,210.0,40.0,1.0,Confident
309345,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
309368,0,6.33,0,0,0,1,210.0,40.0,1.0,Confident
309383,1,977.98,3,0,4,19,210.0,40.0,1.0,Confident
309394,2,379.87,0,0,1,6,210.0,40.0,1.0,Confident
309479,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
309512,0,0.5,0,0,1,3,210.0,40.0,1.0,Confident
309533,0,850.56,1,0,1,1,210.0,40.0,1.0,Confident
309541,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
309549,2,403.87,1,0,1,1,210.0,40.0,1.0,Confident
309580,2,1890.95,3,0,4,4,210.0,40.0,1.0,Confident
309596,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
309618,0,54.24,0,0,0,1,210.0,40.0,1.0,Confident
309649,0,0.0,0,2,2,8,220.0,40.0,1.0,Confident
309671,0,127.82,0,0,0,7,210.0,40.0,1.0,Confident
309729,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
309762,0,315.77,0,0,0,10,210.0,40.0,1.0,Confident
309769,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
309772,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
309774,27,4577.92,0,0,1,0,195.0,25.0,3.0,Non Confident
309784,0,3.94,2,0,3,10,210.0,40.0,1.0,Confident
309789,0,0.0,1,1,3,1,210.0,40.0,1.0,Confident
309823,0,365.59,3,0,2,6,210.0,40.0,1.0,Confident
309824,0,199.95,0,0,0,6,210.0,40.0,1.0,Confident
309838,0,2202.21,1,0,1,8,210.0,40.0,1.0,Confident
309861,0,0.2,3,0,3,5,210.0,40.0,1.0,Confident
309885,0,0.0,0,1,1,5,210.0,40.0,1.0,Confident
309892,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
309907,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
309940,0,359.22,0,0,0,2,210.0,40.0,1.0,Confident
309945,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
309949,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
309990,0,0.0,0,0,0,12,210.0,40.0,1.0,Confident
310008,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
310022,0,256.17,0,0,0,1,210.0,40.0,1.0,Confident
310067,0,167.51,2,0,2,3,210.0,40.0,1.0,Confident
310108,0,31.8,4,0,4,2,210.0,40.0,1.0,Confident
310130,26,31006.34,0,0,2,1,195.0,25.0,3.0,Non Confident
310142,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
310146,0,0.0,2,2,5,1,230.0,40.0,1.0,Confident
310151,0,0.0,0,0,0,6,210.0,40.0,1.0,Confident
310176,0,0.0,2,1,3,1,210.0,40.0,1.0,Confident
310286,0,60.36,0,0,0,2,210.0,40.0,1.0,Confident
310298,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
310398,0,77.02,0,0,1,0,210.0,40.0,1.0,Confident
310426,0,0.0,1,0,1,3,210.0,40.0,1.0,Confident
310438,0,973.84,4,0,4,7,210.0,40.0,1.0,Confident
310441,0,1329.36,0,0,0,1,210.0,40.0,1.0,Confident
310555,0,113.57,1,0,1,6,210.0,40.0,1.0,Confident
310571,0,0.0,0,0,1,0,210.0,40.0,1.0,Confident
310631,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
310736,1,472.8,0,0,0,8,210.0,40.0,1.0,Confident
310789,0,678.62,4,0,4,14,210.0,40.0,1.0,Confident
310874,1,1964.72,0,1,2,5,210.0,40.0,1.0,Confident
310897,0,898.23,0,1,1,4,210.0,40.0,1.0,Confident
310903,1,500.08,2,0,2,4,210.0,40.0,1.0,Confident
311000,0,366.04,0,0,0,5,210.0,40.0,1.0,Confident
311075,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
311081,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
311103,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
311226,0,199.28,0,0,1,1,210.0,40.0,1.0,Confident
311425,0,0.0,0,0,0,6,210.0,40.0,1.0,Confident
311440,0,1149.72,1,0,1,1,210.0,40.0,1.0,Confident
311445,1,1153.12,0,0,1,7,210.0,40.0,1.0,Confident
311448,0,22.0,0,0,0,8,210.0,40.0,1.0,Confident
311505,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
311519,1,592.86,3,0,4,12,210.0,40.0,1.0,Confident
311526,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
311590,0,648.89,1,0,2,8,210.0,40.0,1.0,Confident
311618,1,1021.22,1,0,1,1,210.0,40.0,1.0,Confident
311742,2,2527.1,0,1,2,10,210.0,40.0,1.0,Confident
311755,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
311760,0,35.32,0,0,0,5,210.0,40.0,1.0,Confident
311781,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
311786,1,222.73,1,1,3,9,210.0,40.0,1.0,Confident
311796,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
311802,2,3797.25,0,0,2,7,210.0,40.0,1.0,Confident
311817,2,2569.24,0,0,1,17,210.0,40.0,1.0,Confident
311828,0,156.5,0,0,1,0,210.0,40.0,1.0,Confident
